form,subjects,code,name,predicted_2025,trend,budget_places,chance_text,chance_prob,graph_path
Очно-заочная бюджет,"Математика, Обществознание, Английский язык, Русский язык",38.03.01,38.03.01 — Экономика,226,📈 Растущий,0,🟢 Высокие,0.85,
Очно-заочная бюджет,"Математика, История, Биология, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, История, Химия, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, История, Физика, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, История, География, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, История, Английский язык, Русский язык",38.03.02,38.03.02 — Менеджмент,231,📈 Растущий,0,🟢 Высокие,0.85,
Очно-заочная бюджет,"Математика, История, Английский язык, Русский язык",38.03.01,38.03.01 — Экономика,226,📈 Растущий,0,🟢 Высокие,0.85,
Очно-заочная бюджет,"Математика, Биология, Химия, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, Биология, Физика, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, Биология, География, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, Биология, Английский язык, Русский язык",38.03.02,38.03.02 — Менеджмент,231,📈 Растущий,0,🟢 Высокие,0.85,
Очно-заочная бюджет,"Математика, Биология, Английский язык, Русский язык",38.03.01,38.03.01 — Экономика,226,📈 Растущий,0,🟢 Высокие,0.85,
Очно-заочная бюджет,"Математика, Химия, Физика, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
Очно-заочная бюджет,"Математика, Химия, География, Русский язык",,НАПРАВЛЕНИЯ НЕ НАЙДЕНЫ,,,,—,,
